,title,brand,Modelo,avg_price,currency,rating,reviews,scrape_link,scrape_datetime,level_9,0
807,Televisor 43 Pulgadas UHD 4K UN43BU8000KXZL Negro ,SAMSUNG,UN43BU8000KXZL,1.599.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118643447/Televisor-43-Pulgadas-UHD-4K-UN43BU8000KXZL-Negro/118643448,27/06/2023 11:21:00,Operating system,Not Found
808,Televisor 43 Pulg (109 Cm) Smart Led Full Hd ,SAMSUNG,Not Found,1.533.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118658687/Televisor-43-Pulg-(109-Cm)-Smart-Led-Full-Hd/118658689,27/06/2023 11:21:19,Screen size,Not Found
809,Televisor 43 Pulg (109 Cm) Smart Led Full Hd ,SAMSUNG,Not Found,1.533.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118658687/Televisor-43-Pulg-(109-Cm)-Smart-Led-Full-Hd/118658689,27/06/2023 11:21:19,Smart TV,Not Found
810,Televisor 43 Pulg (109 Cm) Smart Led Full Hd ,SAMSUNG,Not Found,1.533.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118658687/Televisor-43-Pulg-(109-Cm)-Smart-Led-Full-Hd/118658689,27/06/2023 11:21:19,Definition,Not Found
811,Televisor 43 Pulg (109 Cm) Smart Led Full Hd ,SAMSUNG,Not Found,1.533.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118658687/Televisor-43-Pulg-(109-Cm)-Smart-Led-Full-Hd/118658689,27/06/2023 11:21:19,Operating system,Not Found
812,Televisor 32 Pulg (81 Cm) Smart Led Hd ,SAMSUNG,Not Found,1.022.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118662497/Televisor-32-Pulg-(81-Cm)-Smart-Led-Hd/118662501,27/06/2023 11:21:36,Screen size,Not Found
813,Televisor 32 Pulg (81 Cm) Smart Led Hd ,SAMSUNG,Not Found,1.022.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118662497/Televisor-32-Pulg-(81-Cm)-Smart-Led-Hd/118662501,27/06/2023 11:21:36,Smart TV,Not Found
814,Televisor 32 Pulg (81 Cm) Smart Led Hd ,SAMSUNG,Not Found,1.022.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118662497/Televisor-32-Pulg-(81-Cm)-Smart-Led-Hd/118662501,27/06/2023 11:21:36,Definition,Not Found
815,Televisor 32 Pulg (81 Cm) Smart Led Hd ,SAMSUNG,Not Found,1.022.900,$,Not Found,0,https://homecenter.falabella.com.co/homecenter-co/product/118662497/Televisor-32-Pulg-(81-Cm)-Smart-Led-Hd/118662501,27/06/2023 11:21:36,Operating system,Not Found
816,Televisor Samsung 40 Led Fhd Smart Tv  UN40T5290AKXZL ,SAMSUNG,UN40T5290AKXZL,1.339.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758685/Televisor-Samsung-40-Led-Fhd-Smart-Tv-UN40T5290AKXZL/117758686,27/06/2023 11:21:53,Screen size,40
817,Televisor Samsung 40 Led Fhd Smart Tv  UN40T5290AKXZL ,SAMSUNG,UN40T5290AKXZL,1.339.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758685/Televisor-Samsung-40-Led-Fhd-Smart-Tv-UN40T5290AKXZL/117758686,27/06/2023 11:21:53,Smart TV,Not Found
818,Televisor Samsung 40 Led Fhd Smart Tv  UN40T5290AKXZL ,SAMSUNG,UN40T5290AKXZL,1.339.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758685/Televisor-Samsung-40-Led-Fhd-Smart-Tv-UN40T5290AKXZL/117758686,27/06/2023 11:21:53,Definition,Not Found
819,Televisor Samsung 40 Led Fhd Smart Tv  UN40T5290AKXZL ,SAMSUNG,UN40T5290AKXZL,1.339.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758685/Televisor-Samsung-40-Led-Fhd-Smart-Tv-UN40T5290AKXZL/117758686,27/06/2023 11:21:53,Operating system,Not Found
820,Televisor Samsung 50 pulgadas QLED 4K Ultra HD Smart TV ,SAMSUNG,QN50QN90CAKXZL,4.889.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075877/Televisor-Samsung-50-pulgadas-QLED-4K-Ultra-HD-Smart-TV/68075877,27/06/2023 11:22:12,Screen size,50 pulgadas
821,Televisor Samsung 50 pulgadas QLED 4K Ultra HD Smart TV ,SAMSUNG,QN50QN90CAKXZL,4.889.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075877/Televisor-Samsung-50-pulgadas-QLED-4K-Ultra-HD-Smart-TV/68075877,27/06/2023 11:22:12,Smart TV,Sí
822,Televisor Samsung 50 pulgadas QLED 4K Ultra HD Smart TV ,SAMSUNG,QN50QN90CAKXZL,4.889.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075877/Televisor-Samsung-50-pulgadas-QLED-4K-Ultra-HD-Smart-TV/68075877,27/06/2023 11:22:12,Definition,4K Ultra HD
823,Televisor Samsung 50 pulgadas QLED 4K Ultra HD Smart TV ,SAMSUNG,QN50QN90CAKXZL,4.889.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075877/Televisor-Samsung-50-pulgadas-QLED-4K-Ultra-HD-Smart-TV/68075877,27/06/2023 11:22:12,Operating system,No aplica
824,Televisor Samsung 55 Uhd Qled Plano Smart 4k  QN55Q60BAKXZL ,SAMSUNG,QN55Q60BAKXZL,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758668/Televisor-Samsung-55-Uhd-Qled-Plano-Smart-4k-QN55Q60BAKXZL/117758670,27/06/2023 11:22:30,Screen size,55
825,Televisor Samsung 55 Uhd Qled Plano Smart 4k  QN55Q60BAKXZL ,SAMSUNG,QN55Q60BAKXZL,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758668/Televisor-Samsung-55-Uhd-Qled-Plano-Smart-4k-QN55Q60BAKXZL/117758670,27/06/2023 11:22:30,Smart TV,Not Found
826,Televisor Samsung 55 Uhd Qled Plano Smart 4k  QN55Q60BAKXZL ,SAMSUNG,QN55Q60BAKXZL,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758668/Televisor-Samsung-55-Uhd-Qled-Plano-Smart-4k-QN55Q60BAKXZL/117758670,27/06/2023 11:22:30,Definition,Not Found
827,Televisor Samsung 55 Uhd Qled Plano Smart 4k  QN55Q60BAKXZL ,SAMSUNG,QN55Q60BAKXZL,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/117758668/Televisor-Samsung-55-Uhd-Qled-Plano-Smart-4k-QN55Q60BAKXZL/117758670,27/06/2023 11:22:30,Operating system,Not Found
828,Televisor Samsung Crystal Uhd Smart Un65Bu8200K ,SAMSUNG,UN65BU8200kXZL,2.929.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42033702/Televisor-Samsung-Crystal-Uhd-Smart-Un65Bu8200K/42033702,27/06/2023 11:22:58,Screen size,65 pulgadas
829,Televisor Samsung Crystal Uhd Smart Un65Bu8200K ,SAMSUNG,UN65BU8200kXZL,2.929.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42033702/Televisor-Samsung-Crystal-Uhd-Smart-Un65Bu8200K/42033702,27/06/2023 11:22:58,Smart TV,Sí
830,Televisor Samsung Crystal Uhd Smart Un65Bu8200K ,SAMSUNG,UN65BU8200kXZL,2.929.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42033702/Televisor-Samsung-Crystal-Uhd-Smart-Un65Bu8200K/42033702,27/06/2023 11:22:58,Definition,4K Ultra HD
831,Televisor Samsung Crystal Uhd Smart Un65Bu8200K ,SAMSUNG,UN65BU8200kXZL,2.929.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/42033702/Televisor-Samsung-Crystal-Uhd-Smart-Un65Bu8200K/42033702,27/06/2023 11:22:58,Operating system,Not Found
832,Televisor Lg 50” 50Uq751C0Sf Negro ,LG,Not Found,1.956.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118636358/Televisor-Lg-50%E2%80%9D-50Uq751C0Sf-Negro/118636361,27/06/2023 11:23:22,Screen size,Not Found
833,Televisor Lg 50” 50Uq751C0Sf Negro ,LG,Not Found,1.956.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118636358/Televisor-Lg-50%E2%80%9D-50Uq751C0Sf-Negro/118636361,27/06/2023 11:23:22,Smart TV,Not Found
834,Televisor Lg 50” 50Uq751C0Sf Negro ,LG,Not Found,1.956.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118636358/Televisor-Lg-50%E2%80%9D-50Uq751C0Sf-Negro/118636361,27/06/2023 11:23:22,Definition,Not Found
835,Televisor Lg 50” 50Uq751C0Sf Negro ,LG,Not Found,1.956.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/118636358/Televisor-Lg-50%E2%80%9D-50Uq751C0Sf-Negro/118636361,27/06/2023 11:23:22,Operating system,Not Found
836,Televisor Challenger Android 50 Pulgadas 50LO70 UHD Smart Bluetooth ,CHALLENGER,50LO70,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757126/Televisor-Challenger-Android-50-Pulgadas-50LO70-UHD-Smart-Bluetooth/121757128,27/06/2023 11:23:40,Screen size,58
837,Televisor Challenger Android 50 Pulgadas 50LO70 UHD Smart Bluetooth ,CHALLENGER,50LO70,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757126/Televisor-Challenger-Android-50-Pulgadas-50LO70-UHD-Smart-Bluetooth/121757128,27/06/2023 11:23:40,Smart TV,Not Found
838,Televisor Challenger Android 50 Pulgadas 50LO70 UHD Smart Bluetooth ,CHALLENGER,50LO70,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757126/Televisor-Challenger-Android-50-Pulgadas-50LO70-UHD-Smart-Bluetooth/121757128,27/06/2023 11:23:40,Definition,Not Found
839,Televisor Challenger Android 50 Pulgadas 50LO70 UHD Smart Bluetooth ,CHALLENGER,50LO70,1.759.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757126/Televisor-Challenger-Android-50-Pulgadas-50LO70-UHD-Smart-Bluetooth/121757128,27/06/2023 11:23:40,Operating system,Android
840,Tv LG 43 Pulgadas Smart Thinq Ai 43uq7500psf Lcd 4k ,LG ELECTRONICS,43uq7500psf,1.679.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121701974/Tv-LG-43-Pulgadas-Smart-Thinq-Ai-43uq7500psf-Lcd-4k/121701978,27/06/2023 11:23:59,Screen size,43
841,Tv LG 43 Pulgadas Smart Thinq Ai 43uq7500psf Lcd 4k ,LG ELECTRONICS,43uq7500psf,1.679.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121701974/Tv-LG-43-Pulgadas-Smart-Thinq-Ai-43uq7500psf-Lcd-4k/121701978,27/06/2023 11:23:59,Smart TV,Not Found
842,Tv LG 43 Pulgadas Smart Thinq Ai 43uq7500psf Lcd 4k ,LG ELECTRONICS,43uq7500psf,1.679.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121701974/Tv-LG-43-Pulgadas-Smart-Thinq-Ai-43uq7500psf-Lcd-4k/121701978,27/06/2023 11:23:59,Definition,Not Found
843,Tv LG 43 Pulgadas Smart Thinq Ai 43uq7500psf Lcd 4k ,LG ELECTRONICS,43uq7500psf,1.679.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121701974/Tv-LG-43-Pulgadas-Smart-Thinq-Ai-43uq7500psf-Lcd-4k/121701978,27/06/2023 11:23:59,Operating system,Firefox os
844,Televisor LG 55 Smart TV QNED UHD 4K 55QNED7SSQA ,LG ELECTRONICS,55QNED7SSQA,3.374.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121727117/Televisor-LG-55-Smart-TV-QNED-UHD-4K-55QNED7SSQA/121727118,27/06/2023 11:24:16,Screen size,55
845,Televisor LG 55 Smart TV QNED UHD 4K 55QNED7SSQA ,LG ELECTRONICS,55QNED7SSQA,3.374.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121727117/Televisor-LG-55-Smart-TV-QNED-UHD-4K-55QNED7SSQA/121727118,27/06/2023 11:24:16,Smart TV,Not Found
846,Televisor LG 55 Smart TV QNED UHD 4K 55QNED7SSQA ,LG ELECTRONICS,55QNED7SSQA,3.374.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121727117/Televisor-LG-55-Smart-TV-QNED-UHD-4K-55QNED7SSQA/121727118,27/06/2023 11:24:16,Definition,Not Found
847,Televisor LG 55 Smart TV QNED UHD 4K 55QNED7SSQA ,LG ELECTRONICS,55QNED7SSQA,3.374.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121727117/Televisor-LG-55-Smart-TV-QNED-UHD-4K-55QNED7SSQA/121727118,27/06/2023 11:24:16,Operating system,Not Found
848,"TV CHALLENGER 58"" Pulgadas 146 cm 58LO70BT 4K-UHD LED Smart TV Android ",CHALLENGER,58LO70BT,1.849.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757393/TV-CHALLENGER-58-Pulgadas-146-cm-58LO70BT-4K-UHD-LED-Smart-TV-Android/121757396,27/06/2023 11:24:32,Screen size,58
849,"TV CHALLENGER 58"" Pulgadas 146 cm 58LO70BT 4K-UHD LED Smart TV Android ",CHALLENGER,58LO70BT,1.849.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757393/TV-CHALLENGER-58-Pulgadas-146-cm-58LO70BT-4K-UHD-LED-Smart-TV-Android/121757396,27/06/2023 11:24:32,Smart TV,Not Found
850,"TV CHALLENGER 58"" Pulgadas 146 cm 58LO70BT 4K-UHD LED Smart TV Android ",CHALLENGER,58LO70BT,1.849.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757393/TV-CHALLENGER-58-Pulgadas-146-cm-58LO70BT-4K-UHD-LED-Smart-TV-Android/121757396,27/06/2023 11:24:32,Definition,Not Found
851,"TV CHALLENGER 58"" Pulgadas 146 cm 58LO70BT 4K-UHD LED Smart TV Android ",CHALLENGER,58LO70BT,1.849.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121757393/TV-CHALLENGER-58-Pulgadas-146-cm-58LO70BT-4K-UHD-LED-Smart-TV-Android/121757396,27/06/2023 11:24:32,Operating system,Android
852,Televisor Exclusiv 43 Pulgadas Led Ultra Hd 4K Smart Tv E43v2ua ,EXCLUSIV,E43v2ua,1.069.888,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121463761/Televisor-Exclusiv-43-Pulgadas-Led-Ultra-Hd-4K-Smart-Tv-E43v2ua/121463764,27/06/2023 11:24:49,Screen size,43
853,Televisor Exclusiv 43 Pulgadas Led Ultra Hd 4K Smart Tv E43v2ua ,EXCLUSIV,E43v2ua,1.069.888,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121463761/Televisor-Exclusiv-43-Pulgadas-Led-Ultra-Hd-4K-Smart-Tv-E43v2ua/121463764,27/06/2023 11:24:49,Smart TV,Not Found
854,Televisor Exclusiv 43 Pulgadas Led Ultra Hd 4K Smart Tv E43v2ua ,EXCLUSIV,E43v2ua,1.069.888,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121463761/Televisor-Exclusiv-43-Pulgadas-Led-Ultra-Hd-4K-Smart-Tv-E43v2ua/121463764,27/06/2023 11:24:49,Definition,Not Found
855,Televisor Exclusiv 43 Pulgadas Led Ultra Hd 4K Smart Tv E43v2ua ,EXCLUSIV,E43v2ua,1.069.888,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121463761/Televisor-Exclusiv-43-Pulgadas-Led-Ultra-Hd-4K-Smart-Tv-E43v2ua/121463764,27/06/2023 11:24:49,Operating system,Android
856,TV CHALLENGER 43 Pulgadas 43LO68BT FHD LED Smart TV Android ,CHALLENGER,43LO68BT,1.199.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121756131/TV-CHALLENGER-43-Pulgadas-43LO68BT-FHD-LED-Smart-TV-Android/121756134,27/06/2023 11:25:07,Screen size,43
857,TV CHALLENGER 43 Pulgadas 43LO68BT FHD LED Smart TV Android ,CHALLENGER,43LO68BT,1.199.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121756131/TV-CHALLENGER-43-Pulgadas-43LO68BT-FHD-LED-Smart-TV-Android/121756134,27/06/2023 11:25:07,Smart TV,Not Found
858,TV CHALLENGER 43 Pulgadas 43LO68BT FHD LED Smart TV Android ,CHALLENGER,43LO68BT,1.199.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121756131/TV-CHALLENGER-43-Pulgadas-43LO68BT-FHD-LED-Smart-TV-Android/121756134,27/06/2023 11:25:07,Definition,Not Found
859,TV CHALLENGER 43 Pulgadas 43LO68BT FHD LED Smart TV Android ,CHALLENGER,43LO68BT,1.199.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121756131/TV-CHALLENGER-43-Pulgadas-43LO68BT-FHD-LED-Smart-TV-Android/121756134,27/06/2023 11:25:07,Operating system,Android
860,Monitor LG 24 pulgadas 60 cms Led 24TL520V-PD ,LG ELECTRONICS,24TL520VP,819.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121730091/Monitor-LG-24-pulgadas-60-cms-Led-24TL520V-PD/121730092,27/06/2023 11:25:24,Screen size,24
861,Monitor LG 24 pulgadas 60 cms Led 24TL520V-PD ,LG ELECTRONICS,24TL520VP,819.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121730091/Monitor-LG-24-pulgadas-60-cms-Led-24TL520V-PD/121730092,27/06/2023 11:25:24,Smart TV,Not Found
862,Monitor LG 24 pulgadas 60 cms Led 24TL520V-PD ,LG ELECTRONICS,24TL520VP,819.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121730091/Monitor-LG-24-pulgadas-60-cms-Led-24TL520V-PD/121730092,27/06/2023 11:25:24,Definition,Not Found
863,Monitor LG 24 pulgadas 60 cms Led 24TL520V-PD ,LG ELECTRONICS,24TL520VP,819.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121730091/Monitor-LG-24-pulgadas-60-cms-Led-24TL520V-PD/121730092,27/06/2023 11:25:24,Operating system,Not Found
864,Televisor Sony 85 Pulgadas Smart TV Android X80H 4K Ultra HDR ,SONY,XBR-85X807HCO1,8.209.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121682287/Televisor-Sony-85-Pulgadas-Smart-TV-Android-X80H-4K-Ultra-HDR/121682290,27/06/2023 11:25:45,Screen size,85
865,Televisor Sony 85 Pulgadas Smart TV Android X80H 4K Ultra HDR ,SONY,XBR-85X807HCO1,8.209.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121682287/Televisor-Sony-85-Pulgadas-Smart-TV-Android-X80H-4K-Ultra-HDR/121682290,27/06/2023 11:25:45,Smart TV,Not Found
866,Televisor Sony 85 Pulgadas Smart TV Android X80H 4K Ultra HDR ,SONY,XBR-85X807HCO1,8.209.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121682287/Televisor-Sony-85-Pulgadas-Smart-TV-Android-X80H-4K-Ultra-HDR/121682290,27/06/2023 11:25:45,Definition,Not Found
867,Televisor Sony 85 Pulgadas Smart TV Android X80H 4K Ultra HDR ,SONY,XBR-85X807HCO1,8.209.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121682287/Televisor-Sony-85-Pulgadas-Smart-TV-Android-X80H-4K-Ultra-HDR/121682290,27/06/2023 11:25:45,Operating system,Android
868,Televisor Kalley 43 ATV43FHDE FHD LED Smart TV Android ,KALLEY,ATV43FHDE,1.175.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610638/Televisor-Kalley-43-ATV43FHDE-FHD-LED-Smart-TV-Android/121610639,27/06/2023 11:26:02,Screen size,44
869,Televisor Kalley 43 ATV43FHDE FHD LED Smart TV Android ,KALLEY,ATV43FHDE,1.175.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610638/Televisor-Kalley-43-ATV43FHDE-FHD-LED-Smart-TV-Android/121610639,27/06/2023 11:26:02,Smart TV,Not Found
870,Televisor Kalley 43 ATV43FHDE FHD LED Smart TV Android ,KALLEY,ATV43FHDE,1.175.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610638/Televisor-Kalley-43-ATV43FHDE-FHD-LED-Smart-TV-Android/121610639,27/06/2023 11:26:02,Definition,Not Found
871,Televisor Kalley 43 ATV43FHDE FHD LED Smart TV Android ,KALLEY,ATV43FHDE,1.175.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610638/Televisor-Kalley-43-ATV43FHDE-FHD-LED-Smart-TV-Android/121610639,27/06/2023 11:26:02,Operating system,Android TV
872,Televisor Smart TV Samsung 50 Neo QLED 4K QN90A ,SAMSUNG,QN50QN90AAK,2.845.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610632/Televisor-Smart-TV-Samsung-50-Neo-QLED-4K-QN90A/121610633,27/06/2023 11:26:19,Screen size,51
873,Televisor Smart TV Samsung 50 Neo QLED 4K QN90A ,SAMSUNG,QN50QN90AAK,2.845.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610632/Televisor-Smart-TV-Samsung-50-Neo-QLED-4K-QN90A/121610633,27/06/2023 11:26:19,Smart TV,Not Found
874,Televisor Smart TV Samsung 50 Neo QLED 4K QN90A ,SAMSUNG,QN50QN90AAK,2.845.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610632/Televisor-Smart-TV-Samsung-50-Neo-QLED-4K-QN90A/121610633,27/06/2023 11:26:19,Definition,Not Found
875,Televisor Smart TV Samsung 50 Neo QLED 4K QN90A ,SAMSUNG,QN50QN90AAK,2.845.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610632/Televisor-Smart-TV-Samsung-50-Neo-QLED-4K-QN90A/121610633,27/06/2023 11:26:19,Operating system,Tizen
876,Televisor Smart TV Kalley 50 ATV50UHD 4K-UHD LED Android ,KALLEY,K-ATV50UHD,1.669.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610634/Televisor-Smart-TV-Kalley-50-ATV50UHD-4K-UHD-LED-Android/121610635,27/06/2023 11:26:36,Screen size,51
877,Televisor Smart TV Kalley 50 ATV50UHD 4K-UHD LED Android ,KALLEY,K-ATV50UHD,1.669.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610634/Televisor-Smart-TV-Kalley-50-ATV50UHD-4K-UHD-LED-Android/121610635,27/06/2023 11:26:36,Smart TV,Not Found
878,Televisor Smart TV Kalley 50 ATV50UHD 4K-UHD LED Android ,KALLEY,K-ATV50UHD,1.669.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610634/Televisor-Smart-TV-Kalley-50-ATV50UHD-4K-UHD-LED-Android/121610635,27/06/2023 11:26:36,Definition,Not Found
879,Televisor Smart TV Kalley 50 ATV50UHD 4K-UHD LED Android ,KALLEY,K-ATV50UHD,1.669.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121610634/Televisor-Smart-TV-Kalley-50-ATV50UHD-4K-UHD-LED-Android/121610635,27/06/2023 11:26:36,Operating system,Android TV
880,Televisor Challenger Android T2 32TO65 32 Pulgadas HD Smart Bluetooth ,CHALLENGER,32TO65,826.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121736594/Televisor-Challenger-Android-T2-32TO65-32-Pulgadas-HD-Smart-Bluetooth/121736595,27/06/2023 11:26:53,Screen size,32
881,Televisor Challenger Android T2 32TO65 32 Pulgadas HD Smart Bluetooth ,CHALLENGER,32TO65,826.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121736594/Televisor-Challenger-Android-T2-32TO65-32-Pulgadas-HD-Smart-Bluetooth/121736595,27/06/2023 11:26:53,Smart TV,Not Found
882,Televisor Challenger Android T2 32TO65 32 Pulgadas HD Smart Bluetooth ,CHALLENGER,32TO65,826.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121736594/Televisor-Challenger-Android-T2-32TO65-32-Pulgadas-HD-Smart-Bluetooth/121736595,27/06/2023 11:26:53,Definition,Not Found
883,Televisor Challenger Android T2 32TO65 32 Pulgadas HD Smart Bluetooth ,CHALLENGER,32TO65,826.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121736594/Televisor-Challenger-Android-T2-32TO65-32-Pulgadas-HD-Smart-Bluetooth/121736595,27/06/2023 11:26:53,Operating system,Android
884,Televisor inteligente LG 55 55UQ801C0SB 4K UHD ,LG,55UQ801C0SB,2.070.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121271792/Televisor-inteligente-LG-55-55UQ801C0SB-4K-UHD/121271794,27/06/2023 11:27:09,Screen size,55
885,Televisor inteligente LG 55 55UQ801C0SB 4K UHD ,LG,55UQ801C0SB,2.070.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121271792/Televisor-inteligente-LG-55-55UQ801C0SB-4K-UHD/121271794,27/06/2023 11:27:09,Smart TV,Not Found
886,Televisor inteligente LG 55 55UQ801C0SB 4K UHD ,LG,55UQ801C0SB,2.070.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121271792/Televisor-inteligente-LG-55-55UQ801C0SB-4K-UHD/121271794,27/06/2023 11:27:09,Definition,Not Found
887,Televisor inteligente LG 55 55UQ801C0SB 4K UHD ,LG,55UQ801C0SB,2.070.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121271792/Televisor-inteligente-LG-55-55UQ801C0SB-4K-UHD/121271794,27/06/2023 11:27:09,Operating system,WebOs
888,TELEVISOR LED LG 32 32LQ630 HD SMART TV TDT 32LQ630BPSAAWC ,LG,32LQ630BPSAAWC,872.050,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121767467/TELEVISOR-LED-LG-32-32LQ630-HD-SMART-TV-TDT-32LQ630BPSAAWC/121767468,27/06/2023 11:27:27,Screen size,32
889,TELEVISOR LED LG 32 32LQ630 HD SMART TV TDT 32LQ630BPSAAWC ,LG,32LQ630BPSAAWC,872.050,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121767467/TELEVISOR-LED-LG-32-32LQ630-HD-SMART-TV-TDT-32LQ630BPSAAWC/121767468,27/06/2023 11:27:27,Smart TV,Not Found
890,TELEVISOR LED LG 32 32LQ630 HD SMART TV TDT 32LQ630BPSAAWC ,LG,32LQ630BPSAAWC,872.050,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121767467/TELEVISOR-LED-LG-32-32LQ630-HD-SMART-TV-TDT-32LQ630BPSAAWC/121767468,27/06/2023 11:27:27,Definition,Not Found
891,TELEVISOR LED LG 32 32LQ630 HD SMART TV TDT 32LQ630BPSAAWC ,LG,32LQ630BPSAAWC,872.050,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121767467/TELEVISOR-LED-LG-32-32LQ630-HD-SMART-TV-TDT-32LQ630BPSAAWC/121767468,27/06/2023 11:27:27,Operating system,Not Found
892,Televisor Tv 32 Pulgadas Smart Tv Netflix Youtube Tdt Incluido ,NIA,Not Found,675.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121755627/Televisor-Tv-32-Pulgadas-Smart-Tv-Netflix-Youtube-Tdt-Incluido/121755628,27/06/2023 11:27:45,Screen size,32
893,Televisor Tv 32 Pulgadas Smart Tv Netflix Youtube Tdt Incluido ,NIA,Not Found,675.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/121755627/Televisor-Tv-32-Pulgadas-Smart-Tv-Netflix-Youtube-Tdt-Incluido/121755628,27/06/2023 11:27:45,Smart TV,Not Found
