,country,brand,Herstellerartikelnummer:,title,offers,avg_price,currency,path,scrape_link,date_scraped,level_10,0
221,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Typ,LCD
222,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,LED-Hintergrundbeleuchtung,Mini-LED-Hintergrundbeleuchtung
223,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Seitenverhältnis,16:9
224,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Screen size,"50"" (127cm)"
225,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Auflösung (nativ),3840x2160
226,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,HDR,HDR10+HLG
227,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Bildfrequenz nativ,
228,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Bildfrequenz interpoliert,4500 Hz
229,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,AMD FreeSync,FreeSync Premium Pro
230,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Nvidia G-Sync,
231,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Energieeffizienzklasse,F
232,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Energieverbrauch / 1000h,65 kWh
233,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Energieverbrauch HDR/1000h,128 kWh
234,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Stromverbrauch (Durchschnitt),65 W
235,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Stromverbrauch (standby),500 mW
236,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Prozessor,
237,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Operating system,Samsung Tizen
238,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,analoge Tuner,1x
239,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,DVB-C Tuner,2x
240,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,DVB-C Standard,DVB-C
241,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,DVB-S Tuner,2x
242,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,DVB-S Standard,DVB-S2
243,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,DVB-T Tuner,2x
244,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,DVB-T Standard,DVB-T2
245,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Common Interface,CI+
246,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,HDMI,4x
247,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,HDMI-Version,
248,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,DisplayPort,-
249,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,SCART,-
250,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Component Video,-
251,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,VGA (D-Sub),-
252,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Lautsprecher,Surround
253,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Soundsysteme,Dolby Atmos
254,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Musikleistung,20 W
255,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Subwoofer,Ja
256,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Audio-Ausgänge,optisch
257,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Audio Return Channel,eARC/ARC
258,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,LAN,Ja
259,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,USB,2x USB 2.0
260,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,SD-Kartenslot,-
261,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,WLAN integriert,Ja
262,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Bluetooth,Bluetooth 5.2
263,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Breite,111.4cm
264,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Höhe,70.89cm
265,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Tiefe,22.3cm
266,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Gewicht ohne Standfuss,14 kg
267,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Gewicht mit Standfuss,18.6 kg
268,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,USB-Aufnahme,Ja
269,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Sprachassistent,Samsung Bixby
270,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Definition,4K Ultra HD
271,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Farben,titan black
272,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Besonderheiten,HbbTV 2.0.3
273,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Digital tuner standard,DVB
274,CH,SAMSUNG,QE50QN90BATXXN,"SAMSUNG QE50QN90BATXXN (Neo QLED QN90B, 2022)",30,1460.01,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE50QN90BATXXN-Neo-QLED-QN90B-2022-p684072,16/09/2023 22:51:24,Smart TV,Yes
275,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,EAN:,8806094049664
276,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,Typ,LCD
277,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,LED-Hintergrundbeleuchtung,Mini-LED-Hintergrundbeleuchtung
278,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,Seitenverhältnis,16:9
279,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,Screen size,"43"" (109cm)"
280,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,Auflösung (nativ),3840x2160
281,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,HDR,HDR10+HLG
282,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,Bildfrequenz nativ,
283,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,Bildfrequenz interpoliert,4500 Hz
284,CH,SAMSUNG,QE43QN90BATXXN,"SAMSUNG QE43QN90BATXXN (Neo QLED QN90B, 2022)",2,1012.0,CHF,TV & Video/TV-Geräte & Zubehör/TV-Geräte/Samsung/Neo QLED QN90BATXXN (2022),https://www.toppreise.ch/preisvergleich/TV-Geraete/SAMSUNG-QE43QN90BATXXN-Neo-QLED-QN90B-2022-p684071,16/09/2023 22:51:40,AMD FreeSync,FreeSync Premium Pro
