,country,category,title,Produsenter,avg_price,offers,currency,scrape_link,date_scraped,level_9,0
933,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bildestørrelse,83 Tommer
934,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Pris/tommer,662.53 kr/tomme
935,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Lanseringsår,2022
936,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Smart TV,Ja
937,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Internettjenester/apper som støttes,"YouTube, Spotify, Nettleser, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+"
938,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Operativsystem,WebOS
939,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Produktnavn,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV"
940,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Kategori,TV
941,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,"TV-mottaker, digital",Ja
942,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Doble mottakere,Nei
943,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Støtte for CI/CA-modul,Ja
944,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,CI+,Ja
945,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Type av digitale mottakere,"DVB-T (digitalt bakkenett-TV), DVB-C (digital kabel-TV), DVB-S (satellitt-TV), DVB-T2 (digitalt bakkenett-TV, 2. gen.), DVB-S2 (satellitt-TV, 2. gen.)"
946,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,"Analog 3,5mm-inngang",
947,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Digital optisk ut (S/PDIF),Ja
948,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,HDMI,Ja
949,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Antall HDMI-innganger,4 stk
950,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,HDCP-versjon,2.2
951,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,HDMI-versjon,2.1
952,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Standarder som støttes,eARC
953,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Hodetelefonutgang,
954,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Komponent inn (YPbPr/YCbCr),0 stk
955,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Kompositt inn,0 stk
956,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,USB-kontakt,Ja
957,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Innspillingsfunksjon via USB (PVR),Nei
958,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,USB 2.0,
959,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,USB 3.1 Gen 1 (5Gbps),
960,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,USB-kontakt (totalt),
961,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,VGA inn,Nei
962,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Øvrige tilkoblinger,
963,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bevegelsesforbedring (frekvens/indeks),Ja
964,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Metode,LG OLED Motion Pro
965,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bildeforhold,16:9
966,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bildefrekvens,"24p, 60p, 50p, 120p"
967,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bildestørrelse (cm),
968,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bildstorlek,83 Tommer
969,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Lysstyrke,
970,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Oppdateringsfrekvens,120 Hz
971,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Paneltype,"OLED evo, OLED"
972,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Skjermteknologi,OLED
973,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Støttede videoformater,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)"
974,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bildefiler som støttes,
975,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Lydfiler som støttes,
976,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Lydformat,"Dolby Digital 5.1, Dolby Digital Plus, Dolby Atmos"
977,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Videofiler som støttes,AV1
978,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Design panel,Flat
979,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Tilgjengelige farger,"Sort, Sølv, Grå"
980,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Dybde uten stativ,
981,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,"Høyde, uten stativ",
982,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Mål (BxHxD),
983,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Bredde,
984,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Dybde,
985,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Høyde,
986,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Produktvekt,
987,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Vekt uten stativ,
988,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Funksjoner,"Bluetooth, Talestyring, Time-Shift, Støtter NFC, Mobilapp for styring av funksjoner, Støtte for HbbTV, Synkroniseringsmetode, Støtte for HomeKit, ALLM, Variable Refresh Rate (VRR)"
989,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Ethernet-tilkobling,Ja
990,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Trådløst nettverk (Wi-Fi),Ja
991,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Trådløs nettverksstandard (IEEE 802.11),"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)"
992,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,3D-støtte (3D-Ready),Nei
993,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,DLNA,Ja
994,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Full HD (HD ready 1080p),Ja
995,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,4K120,Ja
996,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Ultra HD-sertifisert (UHD/4K),Ja
997,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,HDR,Ja
998,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Type av HDR,"Dolby Vision, HDR10, HLG, Dolby Vision IQ"
999,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Streaming-standard,"Miracast, AirPlay 2"
1000,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,VESA-feste,Ja
1001,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Type VESA-feste,400x400mm
1002,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Integrerte høyttalere,Flerkanal
1003,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Prosessorhastighet,
1004,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Energiforbruk i HDR-modus (per 1000 t),
1005,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Energiforbruk i SDR-modus (per 1000 t),
1006,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Energiklasse (A-G),
1007,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Energiklasse (HDR),
1008,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Strømforbruk operativ (min-maks),
1009,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Strømforbruk standby/hvilemodus,
1010,NO,TV,"LG OLED83C2 83"" 4K Ultra HD (3840x2160) OLED Smart TV",LG,55338.5,2,NOK,https://www.prisjakt.no/product.php?p=6003058#properties,30/03/2023 11:07:30,Tilkobling for 9V/12V/14V,Nei
1011,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,rating,4.5
1012,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,reviews,85
1013,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Oppløsning,4K Ultra HD (3840x2160)
1014,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Bildestørrelse,65 Tommer
1015,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Pris/tommer,307.54 kr/tomme
1016,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Lanseringsår,2022
1017,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Smart TV,Ja
1018,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Internettjenester/apper som støttes,
1019,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Operativsystem,Tizen OS
1020,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Produktnavn,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV"
1021,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Kategori,TV
1022,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,"TV-mottaker, digital",
1023,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,"Analog 3,5mm-inngang",
1024,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Digital optisk ut (S/PDIF),
1025,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,HDMI,Ja
1026,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Antall HDMI-innganger,1 stk
1027,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,HDCP-versjon,
1028,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,HDMI-versjon,
1029,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Standarder som støttes,
1030,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Hodetelefonutgang,
1031,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Komponent inn (YPbPr/YCbCr),
1032,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Kompositt inn,
1033,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,USB-kontakt,
1034,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,VGA inn,
1035,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Øvrige tilkoblinger,
1036,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Bevegelsesforbedring (frekvens/indeks),
1037,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Bildeforhold,16:9
1038,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Bildefrekvens,
1039,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Bildestørrelse (cm),163 cm
1040,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Bildstorlek,65 Tommer
1041,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Lysstyrke,
1042,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Oppdateringsfrekvens,
1043,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Paneltype,
1044,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Skjermteknologi,LCD
1045,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Støttede videoformater,"720p, 1080p (Full HD), 1080i, 2160p (4K Ultra HD)"
1046,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Bildefiler som støttes,
1047,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Lydfiler som støttes,
1048,NO,TV,"Samsung The Frame QE65LS03B 65"" 4K Ultra HD (3840x2160) QLED Smart TV",Samsung,19990.0,1,NOK,https://www.prisjakt.no/product.php?p=6026995#properties,30/03/2023 11:07:43,Lydformat,
