,channel,program name,program time,program genre,program synopsis,program link,date,scraped link,scrape date
0,Programação + Globosat Terça  2 de agosto,Mundo Visto de Cima,06:00,Temporada 1 Episódio 2 - Estados Unidos,Viajamos do norte do Rio Hudson até o coração da cidade de Nova York. O percurso inclui atrações como a lendária Academia Militar de West Point e a cidade cenário da história do Cavaleiro Sem Cabeça.,/br/programas/mundo-visto-de-cima-s01e02-rio-hudson-nova-york,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
1,Programação + Globosat Terça  2 de agosto,,,,,,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
2,Programação + Globosat Terça  2 de agosto,Mundo Visto de Cima,06:30,Temporada 1 Episódio 3 - Dinamarca,"Uma viagem pela Dinamarca, país com mais de 480 ilhas e cercado de beleza natural. O percurso inclui visitas a portos e castelos históricos, além da capital Copenhague.",/br/programas/mundo-visto-de-cima-s01e03-dinamarca,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
3,Programação + Globosat Terça  2 de agosto,Hotéis Incríveis,07:00,"Temporada 7 Episódio 18 - Canto das Águas, Pousada Tutabel e Pousada Trijunção","Começamos esse episódio na Bahia, Lençóis, com o espetacular Canto das Águas, em Trancoso conhecemos a Pousada Tutabel e por fim, situado em três estados, chegamos a Pousada Trijunção.",/br/programas/hoteis-incriveis-s07e18-canto-das-aguas-pousada-tutabel-e-pousada-trijunc-o,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
4,Programação + Globosat Terça  2 de agosto,Ruas Mundo Afora,07:30,Temporada 1 Episódio 36 - Londres,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e36-londres,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
5,Programação + Globosat Terça  2 de agosto,Brasil Visto de Cima,08:00,Temporada 3 Episódio 9 - Chapada dos Veadeiros,Quem percorre o norte de Goiás vê surgir no horizonte as monumentais muralhas de quartzito pacientemente moldadas pela natureza: a Chapada dos Veadeiros. Conheça também os rios que são uma atração à parte.,/br/programas/brasil-visto-de-cima-s03e09-chapada-dos-veadeiros,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
6,Programação + Globosat Terça  2 de agosto,Lavando a Alma,08:30,Temporada 1 Episódio 3 - Pirenópolis,"Em Pirenópolis, Antonia visita a cachoeira do Rosário e sua enorme queda d'água, conhece uma fazenda colonial e a fabricação de queijos e vinhos da região.",/br/programas/lavando-a-alma-s01e03-pirenopolis,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
7,Programação + Globosat Terça  2 de agosto,Expedições,09:00,Documentary,"Com documentários realizados em diversas regiões do país, a série é o resultado de um trabalho de mais de 30 anos de documentação do Brasil e suas populações, realizado pela jornalista Paula Saldanha e pelo biólogo Roberto Werneck.",/br/programas/expedic-es,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
8,Programação + Globosat Terça  2 de agosto,Expedições,09:30,Documentary,"Com documentários realizados em diversas regiões do país, a série é o resultado de um trabalho de mais de 30 anos de documentação do Brasil e suas populações, realizado pela jornalista Paula Saldanha e pelo biólogo Roberto Werneck.",/br/programas/expedic-es,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
9,Programação + Globosat Terça  2 de agosto,Destino ao Alvo,10:00,Temporada 2 Episódio 3 - Equador,"Sorin vai a Guayaquil, onde encontra uma lenda do tênis local e visita o clube de futebol com maior número de torcedores per capita. A equipe segue para Baños, onde Sorin come porquinhos-da-índia e sai da sua zona de conforto com atividades radicais.",/br/programas/destino-ao-alvo-s02e03-equador,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
10,Programação + Globosat Terça  2 de agosto,Destino ao Alvo,10:30,Temporada 2 Episódio 4 - Floresta Amazônica,"A equipe mergulha fundo na selva amazônica, onde encontra uma das tribos indígenas mais isoladas da região. Sorin passa o dia com eles, participa de uma cerimônia de casamento e descobre como eles sobrevivem no dia a dia.",/br/programas/destino-ao-alvo-s02e04-floresta-amazonica,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
11,Programação + Globosat Terça  2 de agosto,Os Bastidores dos Melhores Hotéis do Mundo,11:00,Temporada 2 Episódio 3 - Grand Resort Bad Ragaz - Suíça,"Monica e Giles seguem para o sopé dos Alpes suíços para visitar o Grand Resort Bad Ragaz, que abriga vários restaurantes, spas, campos de golfe e instalações esportivas de padrão olímpico.",/br/programas/os-bastidores-dos-melhores-hoteis-do-mundo-s02e03-grand-resort-bad-ragaz-suica,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
12,Programação + Globosat Terça  2 de agosto,Ruas Mundo Afora,12:00,Temporada 1 Episódio 36 - Londres,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e36-londres,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
13,Programação + Globosat Terça  2 de agosto,Hotéis Incríveis,12:30,"Temporada 7 Episódio 18 - Canto das Águas, Pousada Tutabel e Pousada Trijunção","Começamos esse episódio na Bahia, Lençóis, com o espetacular Canto das Águas, em Trancoso conhecemos a Pousada Tutabel e por fim, situado em três estados, chegamos a Pousada Trijunção.",/br/programas/hoteis-incriveis-s07e18-canto-das-aguas-pousada-tutabel-e-pousada-trijunc-o,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
14,Programação + Globosat Terça  2 de agosto,Brasil Visto de Cima,13:00,Temporada 3 Episódio 9 - Chapada dos Veadeiros,Quem percorre o norte de Goiás vê surgir no horizonte as monumentais muralhas de quartzito pacientemente moldadas pela natureza: a Chapada dos Veadeiros. Conheça também os rios que são uma atração à parte.,/br/programas/brasil-visto-de-cima-s03e09-chapada-dos-veadeiros,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
15,Programação + Globosat Terça  2 de agosto,Vinhos.br,13:30,Temporada 1 Episódio 3 - Os Brandelli,"Conheça as vinícolas Don Laurindo e Almaúnica, que pertencem à família Brandelli. A primeira, construída nas terras adquiridas por Cézar Brandelli em 1946, hoje é propriedade de Ademir Brandelli, que cultiva uvas junto com seus filhos Moisés, o enólogo, e Lucas, o agrônomo, já a quinta geração dos Brandelli na região. A segunda, a Almaúnica, pertence aos gêmeos Marcio e Magda Brandelli.",/br/programas/vinhos-br-s01e03,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
16,Programação + Globosat Terça  2 de agosto,"No Paraíso, com Gio Ewbank",14:00,Temporada 1 Episódio 4 - Thiago Martins,"Gio recebe Thiago Martins e aproveita a presença do amigo para fazer um luau com convidados incríveis, como Bruna Marquezine e Jonathan Azevedo. Luca tem a missão de conseguir um peixe em pleno mar.",/br/programas/no-paraiso-com-gio-ewbank-s01e04,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
17,Programação + Globosat Terça  2 de agosto,Mundo Muyloco,14:30,Temporada 1 Episódio 3 - China - A Muralha da China,"Fernando desvenda os segredos da muralha da China. No caminho da muralha, Muy sofre alguns golpes.",/br/programas/mundo-muyloco-s01e03-china-a-muralha-da-china,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
18,Programação + Globosat Terça  2 de agosto,Mundo Visto de Cima,15:00,Temporada 1 Episódio 2 - Estados Unidos,Viajamos do norte do Rio Hudson até o coração da cidade de Nova York. O percurso inclui atrações como a lendária Academia Militar de West Point e a cidade cenário da história do Cavaleiro Sem Cabeça.,/br/programas/mundo-visto-de-cima-s01e02-rio-hudson-nova-york,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
19,Programação + Globosat Terça  2 de agosto,Mundo Visto de Cima,15:30,Temporada 1 Episódio 3 - Dinamarca,"Uma viagem pela Dinamarca, país com mais de 480 ilhas e cercado de beleza natural. O percurso inclui visitas a portos e castelos históricos, além da capital Copenhague.",/br/programas/mundo-visto-de-cima-s01e03-dinamarca,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
20,Programação + Globosat Terça  2 de agosto,Grandes Jornadas Ferroviárias,16:00,Travel,"A excursão ferroviária do Sudeste Asiático chega à sua parada final, Cingapura. A cidade-estado insular no extremo sul da Malásia é uma das maiores histórias de sucesso da Ásia.",/br/programas/grandes-jornadas-ferroviarias,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
21,Programação + Globosat Terça  2 de agosto,Viagem Entre Amigos,17:00,Temporada 1 Episódio 1 - Marrocos com uma 4x4 Alugada,"Ludovico e Gabriele chegam ao Marrocos. Eles visitam o mercado em Marrakech e vão ao deserto em busca dos kasbahs, pequenas tribos antigas, e dos nômades do deserto.",/br/programas/viagem-entre-amigos-s01e01,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
22,Programação + Globosat Terça  2 de agosto,Viagem Entre Amigos,17:15,Temporada 1 Episódio 2 - Marrocos com uma 4x4 Alugada,"A equipe visita o Atlas Studios, onde alguns dos filmes mais famosos foram filmados. Depois seguem viagem, mas o carro fica preso no deserto, onde são obrigados a passar a noite.",/br/programas/viagem-entre-amigos-s01e02,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
23,Programação + Globosat Terça  2 de agosto,Viagem Entre Amigos,17:30,Temporada 1 Episódio 3 - Marrocos com uma 4x4 Alugada,"A viagem continua pelo deserto, onde descobrem uma família que vive no meio do nada há anos; a equipe visita a associação ArdAl-Affal, fazem doações e depois seguem para Essaouira.",/br/programas/viagem-entre-amigos-s01e03,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
24,Programação + Globosat Terça  2 de agosto,Viagem Entre Amigos,17:45,Temporada 1 Episódio 4 - Marrocos com uma 4x4 Alugada,"Para concluir a viagem, Gabriele e Ludovico voltam a Marrakech, onde caminham pela Medina e visitam o Mesquita Kutubiyya. Eles também participam de um dia inteiro do Ramadã.",/br/programas/viagem-entre-amigos-s01e04,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
25,Programação + Globosat Terça  2 de agosto,Lavando a Alma,18:00,Temporada 1 Episódio 3 - Pirenópolis,"Em Pirenópolis, Antonia visita a cachoeira do Rosário e sua enorme queda d'água, conhece uma fazenda colonial e a fabricação de queijos e vinhos da região.",/br/programas/lavando-a-alma-s01e03-pirenopolis,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
26,Programação + Globosat Terça  2 de agosto,Hotéis Incríveis,18:30,"Temporada 7 Episódio 18 - Canto das Águas, Pousada Tutabel e Pousada Trijunção","Começamos esse episódio na Bahia, Lençóis, com o espetacular Canto das Águas, em Trancoso conhecemos a Pousada Tutabel e por fim, situado em três estados, chegamos a Pousada Trijunção.",/br/programas/hoteis-incriveis-s07e18-canto-das-aguas-pousada-tutabel-e-pousada-trijunc-o,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
27,Programação + Globosat Terça  2 de agosto,Brasil Visto de Cima,19:00,Temporada 3 Episódio 9 - Chapada dos Veadeiros,Quem percorre o norte de Goiás vê surgir no horizonte as monumentais muralhas de quartzito pacientemente moldadas pela natureza: a Chapada dos Veadeiros. Conheça também os rios que são uma atração à parte.,/br/programas/brasil-visto-de-cima-s03e09-chapada-dos-veadeiros,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
28,Programação + Globosat Terça  2 de agosto,Ruas Mundo Afora,19:30,Temporada 1 Episódio 36 - Londres,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e36-londres,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
29,Programação + Globosat Terça  2 de agosto,Expedições,20:00,Documentary,"Com documentários realizados em diversas regiões do país, a série é o resultado de um trabalho de mais de 30 anos de documentação do Brasil e suas populações, realizado pela jornalista Paula Saldanha e pelo biólogo Roberto Werneck.",/br/programas/expedic-es,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
30,Programação + Globosat Terça  2 de agosto,Expedições,20:30,Documentary,"Com documentários realizados em diversas regiões do país, a série é o resultado de um trabalho de mais de 30 anos de documentação do Brasil e suas populações, realizado pela jornalista Paula Saldanha e pelo biólogo Roberto Werneck.",/br/programas/expedic-es,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
31,Programação + Globosat Terça  2 de agosto,Os Bastidores dos Melhores Hotéis do Mundo,21:00,Temporada 2 Episódio 3 - Grand Resort Bad Ragaz - Suíça,"Monica e Giles seguem para o sopé dos Alpes suíços para visitar o Grand Resort Bad Ragaz, que abriga vários restaurantes, spas, campos de golfe e instalações esportivas de padrão olímpico.",/br/programas/os-bastidores-dos-melhores-hoteis-do-mundo-s02e03-grand-resort-bad-ragaz-suica,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
32,Programação + Globosat Terça  2 de agosto,Destino ao Alvo,22:00,Temporada 2 Episódio 3 - Equador,"Sorin vai a Guayaquil, onde encontra uma lenda do tênis local e visita o clube de futebol com maior número de torcedores per capita. A equipe segue para Baños, onde Sorin come porquinhos-da-índia e sai da sua zona de conforto com atividades radicais.",/br/programas/destino-ao-alvo-s02e03-equador,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
33,Programação + Globosat Terça  2 de agosto,Destino ao Alvo,22:30,Temporada 2 Episódio 4 - Floresta Amazônica,"A equipe mergulha fundo na selva amazônica, onde encontra uma das tribos indígenas mais isoladas da região. Sorin passa o dia com eles, participa de uma cerimônia de casamento e descobre como eles sobrevivem no dia a dia.",/br/programas/destino-ao-alvo-s02e04-floresta-amazonica,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
34,Programação + Globosat Terça  2 de agosto,Mundo Visto de Cima,23:00,Temporada 1 Episódio 2 - Estados Unidos,Viajamos do norte do Rio Hudson até o coração da cidade de Nova York. O percurso inclui atrações como a lendária Academia Militar de West Point e a cidade cenário da história do Cavaleiro Sem Cabeça.,/br/programas/mundo-visto-de-cima-s01e02-rio-hudson-nova-york,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
35,Programação + Globosat Terça  2 de agosto,Mundo Visto de Cima,23:30,Temporada 1 Episódio 3 - Dinamarca,"Uma viagem pela Dinamarca, país com mais de 480 ilhas e cercado de beleza natural. O percurso inclui visitas a portos e castelos históricos, além da capital Copenhague.",/br/programas/mundo-visto-de-cima-s01e03-dinamarca,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
36,Programação + Globosat Terça  2 de agosto,Hotéis Incríveis,00:00,"Temporada 7 Episódio 18 - Canto das Águas, Pousada Tutabel e Pousada Trijunção","Começamos esse episódio na Bahia, Lençóis, com o espetacular Canto das Águas, em Trancoso conhecemos a Pousada Tutabel e por fim, situado em três estados, chegamos a Pousada Trijunção.",/br/programas/hoteis-incriveis-s07e18-canto-das-aguas-pousada-tutabel-e-pousada-trijunc-o,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
37,Programação + Globosat Terça  2 de agosto,Brasil Visto de Cima,00:30,Temporada 3 Episódio 8 - Chapada dos Guimarães,"No passado, a Chapada dos Guimarães já foi mar, deserto e morada de dinossauros. Atualmente, as grandes estrelas do lugar são os colossais maciços de arenito que dominam a paisagem.",/br/programas/brasil-visto-de-cima-s03e08-chapada-dos-guimar-es,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
38,Programação + Globosat Terça  2 de agosto,Hey Ho!,01:00,Temporada 1 Episódio 4 - A Ilha da Aventura,"Carol Peixinho continua viagem na Ilha da Madeira, pedaço de Portugal conhecido como a pérola do Atlântico é o destino perfeito pra quem viaja em busca de emoção e adrenalina.",/br/programas/hey-ho-s01e04,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
39,Programação + Globosat Terça  2 de agosto,Vinhos.br,01:30,Temporada 1 Episódio 4 - Os Argenta,"A vinícola Luiz Argenta recebeu este nome para homenagear o patriarca da família, um barbeiro que enveredou para o setor de varejo de combustível até adquirir as terras da antiga Granja União, a mais antiga companhia vinícola brasileira, localizada no município de Flores da Cunha, RS.",/br/programas/vinhos-br-s01e04,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
40,Programação + Globosat Terça  2 de agosto,Que Seja Eterno Enquanto Cure,02:00,Temporada 1 Episódio 4 - Luso-Franco-Brasileiro - Queijos sem Fronteiras,Conheça uma família portuguesa que veio para o Brasil produzir queijos bem brasileiros. E uma família mineira que foi até a França buscar inspiração para fazer queijos únicos.,/br/programas/que-seja-eterno-enquanto-cure-s01e04-luso-franco-brasileiro-queijos-sem-fronteiras,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
41,Programação + Globosat Terça  2 de agosto,Hotéis Incríveis,02:30,"Temporada 7 Episódio 19 - Pousada do Alto, Outeiro das Brisas, CDesign Hotel e Fazenda São Luiz da Boa Sorte","Começamos na Pousada do Alto em Alagoas, no litoral baiano conhecemos o Outeiro das Brisas, no Rio de Janeiro o CDesign Hotel e finalizamos na Fazenda São Luiz da Boa Sorte.",/br/programas/hoteis-incriveis-s07e19-pousada-do-alto-outeiro-das-brisas-cdesign-hotel-e-fazenda-s-o-luiz-da-boa-sorte,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
42,Programação + Globosat Terça  2 de agosto,Ruas Mundo Afora,03:00,Temporada 2 Episódio 2 - Japão - Quioto,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s02e02-jap-o-quioto,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
43,Programação + Globosat Terça  2 de agosto,Brasil Visto de Cima,03:30,Temporada 3 Episódio 10 - Cerrado Brasileiro,"Conheça a moderníssima Goiânia e suas ruas perfeitamente planejadas; a histórica Pirenópolis, dona de um casario com mais de 250 anos de idade; a bela Barra do Garças, debruçada sobre o monumental rio Araguaia.",/br/programas/brasil-visto-de-cima-s03e10-cerrado-brasileiro,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
44,Programação + Globosat Terça  2 de agosto,Expedição Austrália com Ernie Dingo,04:00,Temporada 4 Episódio 4 - Darwin,"Ao norte, na cidade de Darwin, Ernie conhece três locais muito interessantes, cada um com suas próprias ligações com a terra e com a vida selvagem que habita.",/br/programas/expedic-o-australia-com-ernie-dingo-s04e04-darwin,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
45,Programação + Globosat Terça  2 de agosto,Na Grécia com Meu Filho,04:30,Temporada 1 Episódio 3 - Náuplia,"Lyndey e Blair passam o dia na cidade litorânea de Náuplia e visitam a fortaleza Palamidi, o Castelo Bourtzi, a praia de Karathona e uma destilaria tradicional.",/br/programas/na-grecia-com-meu-filho-s01e03-nauplia,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
46,Programação + Globosat Terça  2 de agosto,A Viagem dos Livros,05:00,Temporada 1 Episódio 2 - França,"Richard viaja para a França e visita a fortaleza que inspirou ""O Conde de Monte Cristo"" de Alexandre Dumas e os locais glamorosos onde Scott Fitzgerald escreveu ""Suave é a Noite"".",/br/programas/a-viagem-dos-livros-s01e02-italia,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
47,Programação + Globosat Terça  2 de agosto,Minha Itália,05:30,Temporada 1 Episódio 4 - Veneza,O Baile de Máscaras do Doge II Ballo; um artesão cria cachimbos de cerâmica tradicionais.,/br/programas/minha-italia-s01e04-veneza,Terça  2 de agosto,https://mi.tv/br/canais/globosat/2022-08-02,03/09/2022 08:14:12
48,Programação + Globosat Quarta  3 de agosto,Mundo Visto de Cima,06:00,Temporada 1 Episódio 4 - Estados Unidos,"Viajamos por Massachusetts, EUA. O percurso começa em New Bedford, um dos maiores centros baleeiros no século 19 e inclui uma visita à antiga residência da família Kennedy, em Hyannis Port.",/br/programas/mundo-visto-de-cima-s01e04-massachusetts-eua,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
49,Programação + Globosat Quarta  3 de agosto,,,,,,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
50,Programação + Globosat Quarta  3 de agosto,Mundo Visto de Cima,06:30,Temporada 1 Episódio 5 - África do Sul,"A jornada aérea pela África do Sul começa nas montanhas Drakensberg, em KwaZulu Natal, e passa por alguns dos campos de batalha mais sangrentos do país, antes de se dirigir ao Parque Nacional Kruger e terminar nas montanhas Cederberg.",/br/programas/mundo-visto-de-cima-s01e05-de-spion-kop-a-montanhas-cederberg,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
51,Programação + Globosat Quarta  3 de agosto,Hotéis Incríveis,07:00,"Temporada 7 Episódio 19 - Pousada do Alto, Outeiro das Brisas, CDesign Hotel e Fazenda São Luiz da Boa Sorte","Começamos na Pousada do Alto em Alagoas, no litoral baiano conhecemos o Outeiro das Brisas, no Rio de Janeiro o CDesign Hotel e finalizamos na Fazenda São Luiz da Boa Sorte.",/br/programas/hoteis-incriveis-s07e19-pousada-do-alto-outeiro-das-brisas-cdesign-hotel-e-fazenda-s-o-luiz-da-boa-sorte,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
52,Programação + Globosat Quarta  3 de agosto,Ruas Mundo Afora,07:30,Temporada 2 Episódio 2 - Japão - Quioto,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s02e02-jap-o-quioto,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
53,Programação + Globosat Quarta  3 de agosto,Brasil Visto de Cima,08:00,Temporada 3 Episódio 10 - Cerrado Brasileiro,"Conheça a moderníssima Goiânia e suas ruas perfeitamente planejadas; a histórica Pirenópolis, dona de um casario com mais de 250 anos de idade; a bela Barra do Garças, debruçada sobre o monumental rio Araguaia.",/br/programas/brasil-visto-de-cima-s03e10-cerrado-brasileiro,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
54,Programação + Globosat Quarta  3 de agosto,Hey Ho!,08:30,Temporada 1 Episódio 4 - A Ilha da Aventura,"Carol Peixinho continua viagem na Ilha da Madeira, pedaço de Portugal conhecido como a pérola do Atlântico é o destino perfeito pra quem viaja em busca de emoção e adrenalina.",/br/programas/hey-ho-s01e04,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
55,Programação + Globosat Quarta  3 de agosto,Vinhos.br,09:00,Temporada 1 Episódio 4 - Os Argenta,"A vinícola Luiz Argenta recebeu este nome para homenagear o patriarca da família, um barbeiro que enveredou para o setor de varejo de combustível até adquirir as terras da antiga Granja União, a mais antiga companhia vinícola brasileira, localizada no município de Flores da Cunha, RS.",/br/programas/vinhos-br-s01e04,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
56,Programação + Globosat Quarta  3 de agosto,Que Seja Eterno Enquanto Cure,09:30,Temporada 1 Episódio 4 - Luso-Franco-Brasileiro - Queijos sem Fronteiras,Conheça uma família portuguesa que veio para o Brasil produzir queijos bem brasileiros. E uma família mineira que foi até a França buscar inspiração para fazer queijos únicos.,/br/programas/que-seja-eterno-enquanto-cure-s01e04-luso-franco-brasileiro-queijos-sem-fronteiras,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
57,Programação + Globosat Quarta  3 de agosto,Expedição Austrália com Ernie Dingo,10:00,Temporada 4 Episódio 4 - Darwin,"Ao norte, na cidade de Darwin, Ernie conhece três locais muito interessantes, cada um com suas próprias ligações com a terra e com a vida selvagem que habita.",/br/programas/expedic-o-australia-com-ernie-dingo-s04e04-darwin,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
58,Programação + Globosat Quarta  3 de agosto,Na Grécia com Meu Filho,10:30,Temporada 1 Episódio 3 - Náuplia,"Lyndey e Blair passam o dia na cidade litorânea de Náuplia e visitam a fortaleza Palamidi, o Castelo Bourtzi, a praia de Karathona e uma destilaria tradicional.",/br/programas/na-grecia-com-meu-filho-s01e03-nauplia,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
59,Programação + Globosat Quarta  3 de agosto,A Viagem dos Livros,11:00,Temporada 1 Episódio 2 - França,"Richard viaja para a França e visita a fortaleza que inspirou ""O Conde de Monte Cristo"" de Alexandre Dumas e os locais glamorosos onde Scott Fitzgerald escreveu ""Suave é a Noite"".",/br/programas/a-viagem-dos-livros-s01e02-italia,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
60,Programação + Globosat Quarta  3 de agosto,Minha Itália,11:30,Temporada 1 Episódio 4 - Veneza,O Baile de Máscaras do Doge II Ballo; um artesão cria cachimbos de cerâmica tradicionais.,/br/programas/minha-italia-s01e04-veneza,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
61,Programação + Globosat Quarta  3 de agosto,Ruas Mundo Afora,12:00,Temporada 2 Episódio 2 - Japão - Quioto,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s02e02-jap-o-quioto,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
62,Programação + Globosat Quarta  3 de agosto,Hotéis Incríveis,12:30,"Temporada 7 Episódio 19 - Pousada do Alto, Outeiro das Brisas, CDesign Hotel e Fazenda São Luiz da Boa Sorte","Começamos na Pousada do Alto em Alagoas, no litoral baiano conhecemos o Outeiro das Brisas, no Rio de Janeiro o CDesign Hotel e finalizamos na Fazenda São Luiz da Boa Sorte.",/br/programas/hoteis-incriveis-s07e19-pousada-do-alto-outeiro-das-brisas-cdesign-hotel-e-fazenda-s-o-luiz-da-boa-sorte,Quarta  3 de agosto,https://mi.tv/br/canais/globosat/2022-08-03,03/09/2022 08:14:24
