,country,brand,Model#,title,offers,avg_price,currency,Date added,category,date_scraped,scrape_link,level_11,0
47,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Motion Rate,nan
48,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,HDR,nan
49,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,HD Resolution,nan
50,UAE,Blaupunkt,BP70WOS,"Blaupunkt 70"" 4K UHD WebOS Smart TV - BP70WOS",1,179.9,KWD,January 2023,TV,24/03/2023 08:11:13,https://kw.pricena.com/en/product/blaupunkt-70u0026quot-4k-uhd-webos-smart-tv-bp70wos-price-in-kuwait-7584941,Refresh Rate,nan
51,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,best_price,549.9
52,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Color,Black
53,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Display Resolution,Ultra HD (4K)
54,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Display Technology,OLED
55,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Screen Size,55u0026quot;
56,UAE,LG,nan,"LG OLED 4K TV 55"" C1 series, Self Lighting OLED, a9 Gen4 AI Processor 4K, Perfect Black, And Perfect Color",1,549.9,KWD,January 2023,TV,24/03/2023 08:11:22,https://kw.pricena.com/en/product/lg-oled-4k-tv-55u0026quot-c1-series-self-lighting-oled-a9-gen4-ai-processor-4k-perfect-black-andu0026160-perfect-color-price-in-kuwait-7584916,Special Features,"Internet Connectivity,Wifi,Without 3D"
