,country,brand,Model#,title,offers,avg_price,currency,Date added,category,date_scraped,scrape_link,level_11,0
80,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,HD type,nan
81,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Speaker Type,nan
82,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Wireless LAN,nan
83,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Bluetooth,nan
84,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Model no,nan
85,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Brand Name,nan
86,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Speaker Output,nan
87,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Resolution MP,nan
88,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Number of USB Inputs,nan
89,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Smart Platform,nan
90,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Gross Weight kg,nan
91,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Voltage Hertz,nan
92,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Other Output,nan
93,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Chromecast built in,nan
94,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Mobile Mirroring,nan
95,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Made in Origin,nan
96,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Manufacturer Warranty,nan
97,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Net Weight Kg,nan
98,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Refrech Rate,nan
99,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Width cm,nan
100,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Height cm,nan
101,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Depth cm,nan
102,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,additional information,nan
103,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Jarir Tag One,nan
104,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Allow Gift Message,nan
105,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Display Actual Price,nan
106,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Dynamic Price,nan
107,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Height,nan
108,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Remote Control Type,nan
109,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Motion Flow,nan
110,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Made in,nan
111,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Response Time,nan
112,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,TV Display Type,nan
113,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Model Name,nan
114,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Display Screen Size,nan
115,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Number of HDMI ports,nan
116,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Model Number,nan
117,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Number of USB ports,nan
118,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Sound System,nan
119,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,What's in the Box,nan
120,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Number of HDMI,nan
121,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Ethernet Port,nan
122,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Depth mm,nan
123,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Width mm,nan
124,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Country of origin,nan
125,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Video Format,nan
126,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Feature 1,nan
127,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Height mm,nan
128,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Colour Name,nan
129,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Voice Assistant Built-in,nan
130,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Length,nan
131,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Series Name,nan
132,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Ideal Viewing Distance,nan
133,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Refresh Rates,nan
134,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Smart Capability,nan
135,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Streaming Services,nan
136,SA,None,nan,Netflix 25 USD,1,106.24,SAR,July 2022,TV,24/03/2023 08:52:46,https://sa.pricena.com/en/product/netflix-25-usd-price-in-saudi-arabia-57278882,Pannel Warranty,nan
