,country,category,title,Varumärke,avg_price,offers,currency,scrape_link,date_scraped,level_9,0
1633,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Funktioner,
1634,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Ethernet-anslutning,
1635,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Trådlöst nätverk (Wi-Fi),Ja
1636,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Trådlös nätverkstandard (IEEE 802.11),
1637,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,3D-stöd (3D-ready),Nej
1638,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,DLNA,
1639,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Full HD (HD ready 1080p),Ja
1640,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,4K120,Ja
1641,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Ultra HD-certifierad (UHD/4K),Ja
1642,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,HDR,Ja
1643,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Typ av HDR,
1644,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Streaming-standarder,
1645,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,VESA-fäste,Ja
1646,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Typ av VESA-fäste,
1647,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Inbyggda högtalare,2-kanal (Stereo)
1648,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Processorhastighet,
1649,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Anslutning för 9V/12V/14V,Nej
1650,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Effektförbrukning drift (min-max),
1651,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Effektförbrukning standby/viloläge,
1652,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Energiförbrukning i HDR-läge (per 1000h),300 kWh
1653,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Energiförbrukning i SDR-läge (per 1000h),136 kWh
1654,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Energiklass (A-G),G
1655,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Energiklass (HDR),G
1656,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Bakbelysning,LED (lysdiod)
1657,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Diodplacering,Bakbelyst (Back)
1658,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Teknologier,"Local Dimming, Mini-LED"
1659,SE,TV,"TCL 65C835 65"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,14805.857142857143,14,SEK,https://www.prisjakt.nu/produkt.php?p=6238334#properties,30/03/2023 11:32:23,Paneltyp,VA
1660,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,rating,4.3
1661,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,reviews,34
1662,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Upplösning,4K Ultra HD (3840x2160)
1663,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bildstorlek,98 tum
1664,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Pris/tum,484.9 kr/tum
1665,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Lanseringsår,2022
1666,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Smart TV,Ja
1667,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Internettjänster/appar som stöds,"Facebook, YouTube, Spotify, Webbläsare, Netflix, Viaplay, SVT Play, TV4 Play, SF Anytime, Amazon Prime Video, Apple TV+"
1668,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Operativsystem,Android TV
1669,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Produktnamn,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV"
1670,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Kategori,TV
1671,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,"TV-mottagare, digital",Ja
1672,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Dubbla mottagare,
1673,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Stöd för CI/CA-modul,Ja
1674,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,CI+,Ja
1675,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Typ av digital-mottagare,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)"
1676,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,"Analog 3,5mm-ingång (Aux)",
1677,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Digital optisk ut (S/PDIF),
1678,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,HDMI,Ja
1679,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Antal HDMI-ingångar,4 st
1680,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,HDCP-version,2.2
1681,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,HDMI-version,2.1
1682,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Standarder som stöds,eARC
1683,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Hörlursutgång,Ja
1684,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Komponent in (YPbPr/YCbCr),
1685,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Komposit in,
1686,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,USB-kontakt,Ja
1687,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Inspelningsfunktion via USB (PVR),
1688,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,USB 2.0,2 st
1689,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,USB 3.1 Gen 1 (5Gbps),0 st
1690,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,USB-kontakter (totalt),2 st
1691,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,VGA in,Nej
1692,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Övriga anslutningar,
1693,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bildfrekvens,"24p, 60p, 50p, 120p"
1694,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bildförhållande,16:9
1695,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bildskärmsteknik,LCD
1696,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bildstorlek (cm),
1697,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Ljusstyrka,
1698,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Rörelseförbättring (frekvens/index),
1699,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Stödda videoformat,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)"
1700,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Typ av bildskärm,"QLED, LCD, LED"
1701,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Uppdateringsfrekvens,120 Hz
1702,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bildfiler som stöds,JPEG/JPG
1703,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Ljudfiler som stöds,
1704,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Ljudformat,"Dolby Digital 5.1, DTS 5.1, Dolby Digital Plus, DTS HD Master Audio, Dolby Atmos"
1705,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Videofiler som stöds,
1706,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Tillgängliga färger,
1707,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Utformning panel,Platt
1708,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,"Djup, utan stativ",
1709,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,"Höjd, utan stativ",
1710,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Mått (BxHxD),
1711,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bredd,
1712,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Djup,
1713,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Höjd,
1714,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Produktvikt,
1715,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,"Vikt, utan stativ",
1716,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Funktioner,"Bluetooth, Time-shift, Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)"
1717,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Ethernet-anslutning,Ja
1718,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Trådlöst nätverk (Wi-Fi),Ja
1719,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Trådlös nätverkstandard (IEEE 802.11),"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5), 802.11ax (Wi-Fi 6)"
1720,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,3D-stöd (3D-ready),Nej
1721,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,DLNA,Ja
1722,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Full HD (HD ready 1080p),Ja
1723,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,4K120,Ja
1724,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Ultra HD-certifierad (UHD/4K),Ja
1725,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,HDR,Ja
1726,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Typ av HDR,"Dolby Vision, HDR10, HLG"
1727,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Streaming-standarder,Google Cast/Chromecast
1728,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,VESA-fäste,Ja
1729,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Typ av VESA-fäste,800x400mm
1730,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Inbyggda högtalare,
1731,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Processorhastighet,
1732,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Anslutning för 9V/12V/14V,Nej
1733,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Effektförbrukning drift (min-max),
1734,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Effektförbrukning standby/viloläge,
1735,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Energiförbrukning i HDR-läge (per 1000h),
1736,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Energiförbrukning i SDR-läge (per 1000h),
1737,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Energiklass (A-G),
1738,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Energiklass (HDR),
1739,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Bakbelysning,LED (lysdiod)
1740,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Diodplacering,Bakbelyst (Back)
1741,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Teknologier,"Quantum dot, Local Dimming"
1742,SE,TV,"TCL 98C735 98"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,53496.818181818184,11,SEK,https://www.prisjakt.nu/produkt.php?p=6219595#properties,30/03/2023 11:32:36,Paneltyp,
1743,SE,TV,"TCL 55C835 55"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,12440.615384615385,13,SEK,https://www.prisjakt.nu/produkt.php?p=6238332#properties,30/03/2023 11:32:51,rating,4.5
1744,SE,TV,"TCL 55C835 55"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,12440.615384615385,13,SEK,https://www.prisjakt.nu/produkt.php?p=6238332#properties,30/03/2023 11:32:51,reviews,103
1745,SE,TV,"TCL 55C835 55"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,12440.615384615385,13,SEK,https://www.prisjakt.nu/produkt.php?p=6238332#properties,30/03/2023 11:32:51,Upplösning,4K Ultra HD (3840x2160)
1746,SE,TV,"TCL 55C835 55"" 4K Ultra HD (3840x2160) QLED Google TV",TCL,12440.615384615385,13,SEK,https://www.prisjakt.nu/produkt.php?p=6238332#properties,30/03/2023 11:32:51,Bildstorlek,55 tum
