channel,start_time,end_time,day,program,description,subgenre,genre,live,date_scraped
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:31
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:31
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:31
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:31
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:31
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:31
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:31
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:31
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:31
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:31
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:31
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:34
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:34
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:34
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:34
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:34
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:34
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:34
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:34
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:34
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:34
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:34
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:37
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:37
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:37
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:37
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:37
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:37
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:37
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:37
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:37
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:37
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:37
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:40
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:40
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:40
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:40
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:40
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:40
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:40
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:40
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:40
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:40
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:40
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:43
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:43
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:43
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:43
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:43
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:43
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:43
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:43
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:43
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:43
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:43
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:46
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:46
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:46
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:46
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:46
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:46
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:46
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:46
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:46
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:46
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:46
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:50
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:50
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:50
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:50
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:50
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:50
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:50
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:50
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:50
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:50
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:50
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:53
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:53
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:53
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:53
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:53
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:53
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:53
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:53
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:53
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:53
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:53
SPORT1+,22:25,00:35,Di. 20.6. - Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:53
SPORT1+,00:35,00:55,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:53
SPORT1+,01:00,03:45,Mi. 21.6.,Baseball Live – MLB Regular Seasonlive,,Baseball,Sport,live,20/06/2023 23:01:53
SPORT1+,03:45,04:05,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:53
SPORT1+,04:05,06:00,Mi. 21.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:53
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:56
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:56
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:56
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:56
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:56
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:56
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:56
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:56
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:56
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:56
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:56
SPORT1+,22:25,00:35,Di. 20.6. - Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:56
SPORT1+,00:35,00:55,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:56
SPORT1+,01:00,03:45,Mi. 21.6.,Baseball Live – MLB Regular Seasonlive,,Baseball,Sport,live,20/06/2023 23:01:56
SPORT1+,03:45,04:05,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:56
SPORT1+,04:05,06:00,Mi. 21.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:56
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:01:59
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:59
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:01:59
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:01:59
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:01:59
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:59
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:59
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:59
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:59
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:01:59
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:59
SPORT1+,22:25,00:35,Di. 20.6. - Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:59
SPORT1+,00:35,00:55,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:59
SPORT1+,01:00,03:45,Mi. 21.6.,Baseball Live – MLB Regular Seasonlive,,Baseball,Sport,live,20/06/2023 23:01:59
SPORT1+,03:45,04:05,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:01:59
SPORT1+,04:05,06:00,Mi. 21.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:01:59
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:02:02
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:02
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:02:02
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:02:02
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:02:02
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:02
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:02
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:02
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:02
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:02:02
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:02
SPORT1+,22:25,00:35,Di. 20.6. - Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:02
SPORT1+,00:35,00:55,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:02
SPORT1+,01:00,03:45,Mi. 21.6.,Baseball Live – MLB Regular Seasonlive,,Baseball,Sport,live,20/06/2023 23:02:02
SPORT1+,03:45,04:05,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:02
SPORT1+,04:05,06:00,Mi. 21.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:02
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:02:06
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:06
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:02:06
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:02:06
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:02:06
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:06
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:06
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:06
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:06
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:02:06
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:06
SPORT1+,22:25,00:35,Di. 20.6. - Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:06
SPORT1+,00:35,00:55,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:06
SPORT1+,01:00,03:45,Mi. 21.6.,Baseball Live – MLB Regular Seasonlive,,Baseball,Sport,live,20/06/2023 23:02:06
SPORT1+,03:45,04:05,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:06
SPORT1+,04:05,06:00,Mi. 21.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:06
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:02:09
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:09
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:02:09
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:02:09
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:02:09
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:09
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:09
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:09
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:09
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:02:09
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:09
SPORT1+,22:25,00:35,Di. 20.6. - Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:09
SPORT1+,00:35,00:55,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:09
SPORT1+,01:00,03:45,Mi. 21.6.,Baseball Live – MLB Regular Seasonlive,,Baseball,Sport,live,20/06/2023 23:02:09
SPORT1+,03:45,04:05,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:09
SPORT1+,04:05,06:00,Mi. 21.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:09
SPORT1+,05:10,06:05,Di. 20.6.,Motorsport – Australia Supercars Championship,,Motorsport,Sport,,20/06/2023 23:02:12
SPORT1+,06:05,06:25,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:12
SPORT1+,06:25,08:35,Di. 20.6.,Australian Football: AFL,14. Round: Port Adelaide Power – Geelong Cats,Football,Sport,,20/06/2023 23:02:12
SPORT1+,08:40,10:50,Di. 20.6.,Australian Football: AFL,14. Round: GWS Giants – Fremantle Dockers,Football,Sport,,20/06/2023 23:02:12
SPORT1+,10:55,13:10,Di. 20.6.,Australian Football: AFL,14. Round: Carlton Blues – Gold Coast Suns,Football,Sport,,20/06/2023 23:02:12
SPORT1+,13:10,15:05,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:12
SPORT1+,15:05,16:55,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:12
SPORT1+,16:55,18:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:12
SPORT1+,18:35,19:30,Di. 20.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:12
SPORT1+,19:35,19:50,Di. 20.6.,Motorsport – NASCAR Cup Series,,"Motorsport, USA",Sport,,20/06/2023 23:02:12
SPORT1+,19:50,20:10,Di. 20.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:12
SPORT1+,22:25,00:35,Di. 20.6. - Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:12
SPORT1+,00:35,00:55,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:12
SPORT1+,01:00,03:45,Mi. 21.6.,Baseball Live – MLB Regular Seasonlive,,Baseball,Sport,live,20/06/2023 23:02:12
SPORT1+,03:45,04:05,Mi. 21.6.,Baseball – MLB Regular Season,,Baseball,Sport,,20/06/2023 23:02:12
SPORT1+,04:05,06:00,Mi. 21.6.,Rugby – NRL Telstra Premiership,,"Rugby, AUS",Sport,,20/06/2023 23:02:12
Eurosport 2,05:00,07:00,Di. 20.6.,Sportklettern: Weltcup,"Bouldern Damen, Finale","Klettern, 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,07:00,07:45,Di. 20.6.,Motocross: FIM-WM,"MX2, 1. Rennen","Motorrad, 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,07:45,08:30,Di. 20.6.,Motocross: FIM-WM,"MXGP, 1. Rennen","Motorrad, 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,08:30,09:15,Di. 20.6.,Motocross: FIM-WM,"MX2, 2. Rennen","Motorrad, 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,09:15,10:00,Di. 20.6.,Motocross: FIM-WM,"MXGP, 2. Rennen","Motorrad, 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,10:00,11:00,Di. 20.6.,Radsport,Highlights,"Radsport, 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,11:00,12:30,Di. 20.6.,Rad: Tour de Suisse der Damen,3. Etappe,"Etappenrennen, CH 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,12:30,14:26,Di. 20.6.,Sportklettern: Weltcup,"Bouldern Damen, Finale","Klettern, 2023",Sport,,20/06/2023 23:02:12
Eurosport 2,14:26,14:56,Di. 20.6.,Unlock the Power of Sport,,2023,Sport,,20/06/2023 23:02:12
Eurosport 2,14:56,16:55,Di. 20.6.,Tennis: French Open,Halbfinale Damen,"Tennis, 2023",Sport,,20/06/2023 23:02:12
