,country,category,brand,title,reference,no_offers,avg_price,currency,Çıkış Yılı,scrape_time,scrape_link,level_11,0
1615,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Uygulama Yükleyebilme,Var
1616,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Dahili Kamera,Yok
1617,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Akıllı Etkileşim (Dahili),Var
1618,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Ses ile TV Kontrolü,Var
1619,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Yayın Kaydetme (PVR),Yok
1620,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Program Rehberi (EPG),Var
1621,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,HbbTV,Var
1622,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,İşlemci Çekirdek Sayısı,4
1623,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,İşletim Sistemi,webOS
1624,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,İşletim Sistemi Versiyonu,webOS 6.0
1625,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Diğer Multimedya Özellikleri,"Bluetooth


FreeSync


NVIDIA G-Sync


Ekran Yansıtma


Miracast


Akıllı Kumanda (Magic Remote) Uyumu


apt-X Encoder


AirPlay 2


Auto Low Latency Mode (ALLM)


Bluetooth 5.0


Gallery Mode"
1626,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,SDR Enerji Tüketim Sınıfı (A-G),G
1627,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,SDR Enerji Tüketimi (1000h),91 kWh
1628,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,HDR Enerji Tüketim Sınıfı (A-G),G
1629,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,HDR Enerji Tüketimi (1000h),166 kWh
1630,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Tüketim (Bekleme Modu),0.5 W
1631,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Güç Tüketimi Özellikleri,"Işık sensörü (Eco Sensor/Akıllı Sensör) 

Otomatik Kapanma"
1632,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Ekran Kalınlık Tipi,Slim
1633,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Ön Çerçeve Rengi,Siyah
1634,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Stand (Ayak) Tipi,İkili stant (V Ayaklı)
1635,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Tasarım Özellikleri,VESA Duvar Montaj Desteği (300x200 mm)
1636,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Kutu Genişliği,1360 mm
1637,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Kutu Yüksekliği,810 mm
1638,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Kutu Derinliği,172 mm
1639,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Genişliği (Ayaklı),1228 mm
1640,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Yüksekliği (Ayaklı),767 mm
1641,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Derinliği (Ayaklı),271 mm
1642,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Genişliği (Ayaksız),1228 mm
1643,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Yüksekliği (Ayaksız),706 mm
1644,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Derinliği (Ayaksız),46.9 mm
1645,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Ağırlığı (Ayaksız),18.4 kg
1646,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,TV Ağırlığı (Ayaklı),18.7 kg
1647,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Toplam Ambalaj Ağırlığı,23.7 kg
1648,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Kullanım Kılavuzu (TR),LG OLED55A16LA Ultra HD (4K) TV Kullanım Kılavuzu (TR)
1649,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Ses / Kulaklık Çıkışı,Var
1650,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Dinamik Kontrast,Sonsuz
1651,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Komponent (Bileşen) Girişi,Var
1652,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Kullanım Kılavuzu (EN),LG OLED55A16LA Ultra HD (4K) TV Kullanım Kılavuzu (EN)
1653,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Uygun/Gerekli Android Uygulaması,LG OLED55A16LA Ultra HD (4K) TV Uygun/Gerekli Android Uygulaması
1654,TR,Televizyon,LG,LG OLED55A16LA Ultra HD (4K) TV,None,2,31154.51,TL,2021,09/04/2023 22:47:52,https://www.epey.com/televizyon/lg-oled55a16la.html,Uygun/Gerekli iOS Uygulaması,LG OLED55A16LA Ultra HD (4K) TV Uygun/Gerekli iOS Uygulaması
1655,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ekran,OLED
1656,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ekran Tipi,Düz (Flat)
1657,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ekran Boyutu,55 İnç
1658,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ekran Boyutu (cm),139 cm
1659,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Çözünürlük Standardı,Ultra HD (4K)
1660,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ekran Çözünürlüğü,3840x2160
1661,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Yenileme Hızı (Gerçek),50/60 Hz
1662,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Desteklenen Çözünürlükler (HDMI),3840x2160p @ 60 Hz
1663,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HDR,Var
1664,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HDR Özellikleri,"Dolby Vision


HDR10


HLG (Hybrid Log-Gamma)


Dolby Vision IQ


HDR Effect


HDR 10 Pro


4K Cinema HDR"
1665,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ekran & Görüntü Özellikleri,"Billion Rich Color (Milyar Renk)


Mükemmel Siyahlar


Perfect Color (Kusursuz Renkler)


AI Upscaling


HDR Dynamic Tone Mapping


HGIG Mode


Pixel Dimming


Resolution Upscaler (4K)


Wide Viewing Angle


α7 (Alpha7) (Gen5) AI Processor 4K"
1666,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ses Çıkış Gücü (RMS),20 W
1667,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Hoparlör Sistemi,2.0
1668,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ses & Video Çözücüler,"H.265/HEVC (4K/60p) Uydu


Dolby Atmos


Dolby Digital


Dolby Digital Plus


AV1 (4K@60p 10bit)


H.265/HEVC (4K/60p 10bit)


VP9


VP9 (4K@60fps 10bit)"
1669,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ses Özellikleri,"AI Acoustic Tuning


AI Sound


apt-X Kodek


Clear Voice Pro


LG Sound Sync


OLED Surround


Smart Sound Mode


WiSA"
1670,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Subwoofer,Yok
1671,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Analog Alıcı,Var
1672,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Karasal Alıcı (DVB-T),Var
1673,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Kablo TV (DVB-C),Var
1674,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HD Uydu Alıcı (DVB-S2),Var
1675,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HD Karasal Alıcı (DVB-T2),Var
1676,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Dahili Wi-Fi,Var
1677,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Wi-Fi Özellikleri,"Dual Band (5GHz)


Wi-Fi 5 (802.11a/b/g/n/ac)


WiFi Direct"
1678,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,DLNA,Var
1679,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ethernet / LAN Kablo Girişi,Var
1680,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,USB 2.0 Girişleri,2 Adet
1681,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HDMI 2.0 Girişleri,3 Adet
1682,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HDMI Özellikleri,"HDMI 2.0


HDMI Enhanced Audio Return Channel (eARC)


HDCP 2.2


HDMI Audio Return Channel (ARC)"
1683,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HDMI-CEC,SIMPLINK
1684,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Dijital Ses Çıkışı,Optik
1685,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Common Interface (CI+),Var
1686,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,CI+ Özellikleri,CI+ (1.4)
1687,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Analog/Kablolu Anten Girişi,1 Adet
1688,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Uydu Anteni Girişi,1 Adet
1689,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,3D,Yok
1690,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Smart TV,Var
1691,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Smart TV Özellikleri,"LG ThinQ AI


Web Tarayıcı"
1692,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Smart TV Uygulamaları,"LG Store


Netflix


Prime Video


YouTube"
1693,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Uygulama Yükleyebilme,Var
1694,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Dahili Kamera,Yok
1695,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Akıllı Etkileşim (Dahili),Var
1696,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ses ile TV Kontrolü,Var
1697,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Yayın Kaydetme (PVR),Yok
1698,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Program Rehberi (EPG),Var
1699,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HbbTV,Var
1700,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,İşlemci Çekirdek Sayısı,4
1701,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,İşletim Sistemi,webOS
1702,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,İşletim Sistemi Versiyonu,WebOS 22
1703,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Diğer Multimedya Özellikleri,"Bluetooth


Ekran Yansıtma


Miracast


Akıllı Kumanda (Magic Remote) Uyumu


apt-X Encoder


AirPlay 2


Bluetooth 5.0


Gallery Mode


NVIDIA GeForce Now"
1704,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,SDR Enerji Tüketim Sınıfı (A-G),F
1705,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,SDR Enerji Tüketimi (1000h),72 kWh
1706,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HDR Enerji Tüketim Sınıfı (A-G),G
1707,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,HDR Enerji Tüketimi (1000h),138 kWh
1708,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Tüketim (Bekleme Modu),0.5 W
1709,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Güç Tüketimi Özellikleri,"Işık sensörü (Eco Sensor/Akıllı Sensör) 

Otomatik Kapanma"
1710,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ekran Kalınlık Tipi,Slim
1711,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ön Çerçeve Rengi,Siyah
1712,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Stand (Ayak) Tipi,İkili stant (V Ayaklı)
1713,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Tasarım Özellikleri,VESA Duvar Montaj Desteği (300x200 mm)
1714,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Kutu Genişliği,1360 mm
1715,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Kutu Yüksekliği,810 mm
1716,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Kutu Derinliği,172 mm
1717,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Genişliği (Ayaklı),1222 mm
1718,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Yüksekliği (Ayaklı),756 mm
1719,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Derinliği (Ayaklı),215 mm
1720,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Genişliği (Ayaksız),1228 mm
1721,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Yüksekliği (Ayaksız),708 mm
1722,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Derinliği (Ayaksız),45.9 mm
1723,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Ağırlığı (Ayaksız),14.3 kg
1724,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,TV Ağırlığı (Ayaklı),14.5 kg
1725,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Toplam Ambalaj Ağırlığı,19.5 kg
1726,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Ses / Kulaklık Çıkışı,Yok
1727,TR,Televizyon,LG,LG OLED55A26LA Ultra HD (4K) TV,None,6,27742.833333333332,TL,2022,09/04/2023 22:47:54,https://www.epey.com/televizyon/lg-oled55a26la.html,Dinamik Kontrast,Sonsuz
1728,TR,Televizyon,LG,LG 55QNED866QA Ultra HD (4K) TV,None,4,28775.7525,TL,2022,09/04/2023 22:47:57,https://www.epey.com/televizyon/lg-55qned866qa.html,Ekran,LED
